CensusTract,State,County,Urban,POP2010,OHU2010,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,LowIncomeTracts,PovertyRate,MedianFamilyIncome,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,LAPOP1_10,LAPOP05_10,LAPOP1_20,LALOWI1_10,LALOWI05_10,LALOWI1_20,lapophalf,lapophalfshare,lalowihalf,lalowihalfshare,lakidshalf,lakidshalfshare,laseniorshalf,laseniorshalfshare,lawhitehalf,lawhitehalfshare,lablackhalf,lablackhalfshare,laasianhalf,laasianhalfshare,lanhopihalf,lanhopihalfshare,laaianhalf,laaianhalfshare,laomultirhalf,laomultirhalfshare,lahisphalf,lahisphalfshare,lahunvhalf,lahunvhalfshare,lasnaphalf,lasnaphalfshare,lapop1,lapop1share,lalowi1,lalowi1share,lakids1,lakids1share,laseniors1,laseniors1share,lawhite1,lawhite1share,lablack1,lablack1share,laasian1,laasian1share,lanhopi1,lanhopi1share,laaian1,laaian1share,laomultir1,laomultir1share,lahisp1,lahisp1share,lahunv1,lahunv1share,lasnap1,lasnap1share,lapop10,lapop10share,lalowi10,lalowi10share,lakids10,lakids10share,laseniors10,laseniors10share,lawhite10,lawhite10share,lablack10,lablack10share,laasian10,laasian10share,lanhopi10,lanhopi10share,laaian10,laaian10share,laomultir10,laomultir10share,lahisp10,lahisp10share,lahunv10,lahunv10share,lasnap10,lasnap10share,lapop20,lapop20share,lalowi20,lalowi20share,lakids20,lakids20share,laseniors20,laseniors20share,lawhite20,lawhite20share,lablack20,lablack20share,laasian20,laasian20share,lanhopi20,lanhopi20share,laaian20,laaian20share,laomultir20,laomultir20share,lahisp20,lahisp20share,lahunv20,lahunv20share,lasnap20,lasnap20share,TractLOWI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP
12099007613,Florida,Palm Beach,1,3778,1998,0,0,0,0,0,0,0,0,0,15.4,51971,0,1,0,1,0,0,0,0,0,2123.829465,0,0,805.7599911,0,2123.829465,0.562157085,805.7599911,0.213276864,257.5633123,0.068174514,703.5854768,0.18623226,1934.590939,0.51206748,80.90285179,0.021414201,41.24308612,0.010916645,0,0,3.529027298,0.000934099,63.56357762,0.016824663,350.5488597,0.092786887,28.53088263,0.014279721,81.31562901,0.040698513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1425,451,1117,3391,160,82,0,6,139,678,47,134
12099007614,Florida,Palm Beach,1,4339,2334,0,0,0,0,0,0,0,1,0,8.4,64201,0,1,0,1,0,0,0,1,0,3381.038188,0,0,897.884056,0,3381.038188,0.779220601,897.884056,0.206933408,370.7310171,0.08544158,1257.19495,0.289743017,3190.494779,0.735306471,42.07356783,0.009696605,42.6353918,0.009826087,0,0,2.699516576,0.000622152,103.134973,0.023769295,362.2234376,0.083480857,205.0978663,0.087873979,84.06645182,0.036018188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,980,543,1489,4099,58,55,0,3,124,487,216,98
12099007615,Florida,Palm Beach,1,3987,2106,0,0,0,0,0,0,0,0,0,15.1,69188,0,1,0,1,0,0,0,0,0,3596.951393,0,0,1227.433178,0,3596.951393,0.9021699,1227.433178,0.307858836,589.5814152,0.147875951,525.872783,0.131896861,3131.124839,0.785333544,156.058305,0.039141787,104.313198,0.02616333,0,0,7.946464768,0.001993094,197.508576,0.049538143,620.1094287,0.155532839,22.73881774,0.010797159,159.9988238,0.075972851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1652,629,580,3470,168,110,0,9,230,709,27,185
12099007616,Florida,Palm Beach,1,2955,1615,0,83,0.028088,0,0,0,0,1,0,6.7,103281,0,1,0,1,0,0,0,1,0,1591.742601,0,0,363.3802139,0,1591.742601,0.538660779,363.3802139,0.122971308,124.4732089,0.042122913,957.3648848,0.323981348,1560.74258,0.528170078,8.598012784,0.002909649,10.85811337,0.003674488,0,0,0,0,11.54390114,0.003906566,88.92083897,0.030091654,170.2551068,0.105421119,11.07180745,0.006855608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,698,323,1489,2864,17,32,0,1,41,208,474,21
12099007617,Florida,Palm Beach,1,1823,1030,0,0,0,0,0,0,0,0,0,5.8,113125,0,1,0,1,0,0,0,0,367.2243281,1822.999996,367.2243281,62.46784662,282.4380483,62.46784662,1822.999996,0.999999998,282.4380483,0.154930361,97.99999996,0.053757542,1205.999992,0.661546897,1778.999991,0.975863956,20.99999992,0.011519473,8.9999999,0.004936917,0,0,0.999999963,0.000548546,13.00000021,0.007131103,59.00000026,0.032364235,10.02725704,0.009735201,9.946351834,0.009656652,367.2243281,0.201439566,62.46784662,0.034266509,15.45169327,0.00847597,226.4869892,0.124238612,360.4645214,0.197731498,2.897127196,0.001589209,1.371040188,0.000752079,0,0,0.870167337,0.000477327,1.621476613,0.000889455,15.36261731,0.008427108,3.262470819,0.003167447,2.150677937,0.002088037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,98,1206,1779,21,9,0,1,13,59,9,9
12099007618,Florida,Palm Beach,1,4788,1984,0,85,0.0177527,0,0,0,0,0,0,5.7,83010,1,1,1,1,1,0,0,0,914.4268758,3794.027563,914.4268758,106.6671575,553.5934797,106.6671575,3794.027563,0.792403418,553.5934797,0.115621028,922.9779811,0.192769002,1163.030073,0.242905195,3606.400568,0.753216493,60.85076623,0.012709016,45.55006774,0.009513381,1.000010723,0.000208858,1.789122105,0.000373668,78.43700902,0.016381999,230.9464805,0.048234436,57.95693628,0.029212165,59.12769962,0.029802268,914.4268758,0.190983057,106.6671575,0.02227802,140.9746305,0.029443323,440.4336989,0.091986988,886.6607719,0.185183954,16.03567008,0.003349137,2.230963156,0.000465949,0,0,0,0,9.499466956,0.001984016,33.17114497,0.006927975,15.67693093,0.007901679,16.42448782,0.008278472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,721,1165,1289,4462,101,94,8,4,119,369,67,68
12099007705,Florida,Palm Beach,1,4482,1633,0,0,0,0,0,0,0,0,0,6.4,85781,1,1,1,1,1,0,0,0,520.5025434,3934.096882,520.5025434,103.2570884,802.3669433,103.2570884,3934.096882,0.877754771,802.3669433,0.179019845,873.2899468,0.194843808,527.5229612,0.117698117,3357.170546,0.749034035,225.1451016,0.050233178,91.92483444,0.02050978,6.759319301,0.001508103,6.294806435,0.001404464,246.8023004,0.055065217,757.8007752,0.169076478,45.69144276,0.027980063,83.91137122,0.051384796,520.5025434,0.116131759,103.2570884,0.023038172,102.2453478,0.022812438,75.43837634,0.016831409,434.8085187,0.097012164,34.34579686,0.007663052,14.22218314,0.003173178,0,0,0.062581398,1.39628E-05,37.06346212,0.008269403,99.49077617,0.022197853,5.348846768,0.003275473,11.23395215,0.006879334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,851,1003,604,3824,272,104,8,10,264,845,46,97
12099007710,Florida,Palm Beach,1,4663,1658,0,0,0,0,0,0,0,0,0,8.9,86250,1,1,1,1,1,0,0,0,2398.389457,4484.951037,2398.389457,473.0262287,828.0020385,473.0262287,4484.951037,0.961816649,828.0020385,0.177568526,1118.612376,0.239891138,620.597748,0.133089802,3746.487701,0.803450075,403.3035627,0.086490149,127.7968332,0.027406569,7.99999992,0.001715634,15.00000001,0.003216813,184.3629249,0.039537406,605.7968295,0.129915683,16.95704229,0.010227408,171.7105311,0.103564856,2398.389457,0.514344726,473.0262287,0.101442468,532.4613544,0.114188581,424.5153727,0.091039111,2058.707298,0.441498456,182.6999132,0.039180766,49.94009662,0.010709864,1.481163347,0.000317642,7.902306133,0.001694683,97.65868327,0.020943316,328.757922,0.070503522,8.229118035,0.00496328,97.32253963,0.058698757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,852,1172,637,3898,413,138,8,15,191,622,17,174
12099007713,Florida,Palm Beach,0,11296,3336,0,274,0.0242564,0,0,0,0,0,0,2.2,146018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9435.137214,0.835263564,712.3802488,0.063064824,3185.134743,0.281970144,690.1682787,0.061098467,7563.710622,0.669591946,836.1639507,0.074023013,531.1311454,0.0470194,0.292837145,2.5924E-05,25.51118584,0.002258427,478.3275159,0.042344858,1562.672791,0.138338597,8.486670218,0.002543966,10.14980193,0.003042507,4930.329607,0.436466856,382.3953085,0.033852276,1676.42556,0.148408778,357.5144726,0.031649652,3996.830908,0.353827099,394.141398,0.034892121,278.2521393,0.024632803,0,0,14.08036088,0.001246491,247.024811,0.021868344,836.379958,0.074042135,3.725940454,0.001116889,5.34712006,0.001602854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1010,3842,770,8991,1072,640,1,26,566,1939,13,14
12099007716,Florida,Palm Beach,1,4856,1683,0,0,0,0,0,0,0,0,0,10.7,80337,0,1,0,1,0,0,0,0,0.007600004,3029.268197,0.007600004,0.004004793,958.6320058,0.004004793,3029.268197,0.623819645,958.6320058,0.197411863,705.1963733,0.145221658,326.5412507,0.067244903,2567.689218,0.528766313,152.836706,0.031473786,114.2825269,0.023534293,1.00000003,0.000205931,3.550207717,0.000731097,189.909545,0.039108226,503.2779658,0.103640438,12.22142854,0.007261693,49.11962403,0.029185754,0.007600004,1.56508E-06,0.004004793,8.2471E-07,0.003931037,8.09522E-07,0,0,0.005241382,1.07936E-06,0,0,0,0,0,0,0,0,0.002358622,4.85713E-07,0.006551728,1.3492E-06,3.40771E-05,2.02478E-08,7.18413E-05,4.26865E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1588,1159,487,4073,289,191,2,5,296,878,23,71
12099007721,Florida,Palm Beach,1,4944,1685,0,0,0,0,0,0,0,0,0,3.4,109554,1,1,1,1,1,0,0,0,4939.999268,4944.000092,4939.999268,544.2825226,544.5439358,544.2825226,4944.000092,1.000000019,544.5439358,0.110142382,1318.000023,0.266585765,593.0000094,0.119943368,4420.000079,0.894012961,207.0000032,0.041868933,177.0000026,0.035800971,0,0,9.000000248,0.001820388,131.0000023,0.026496764,631.0000102,0.127629452,17.84378869,0.010589786,21.14597126,0.012549538,4939.999268,0.99919079,544.2825226,0.110089507,1317.015794,0.26638669,592.4887219,0.119839952,4416.350765,0.893274831,206.8657902,0.041841786,176.9424828,0.035789337,0,0,9.000000248,0.001820388,130.8402249,0.026464447,630.437594,0.127515695,17.82862564,0.010580787,21.12768446,0.012538685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,509,1318,593,4420,207,177,0,9,131,631,16,19
12099007723,Florida,Palm Beach,1,2671,895,0,0,0,0,0,0,0,0,0,6,103750,1,1,1,1,1,0,0,0,702.9821399,2554.14038,702.9821399,102.5097892,387.7119196,102.5097892,2554.14038,0.956248738,387.7119196,0.145156091,594.1279604,0.222436526,274.5612491,0.102793429,2314.111704,0.866384015,128.179147,0.047989198,31.30779526,0.011721376,0.999999977,0.000374392,2.337685366,0.00087521,77.20405055,0.028904549,445.1983649,0.166678534,25.77307884,0.028796736,30.5617667,0.034147225,702.9821399,0.263190618,102.5097892,0.038378805,179.3875669,0.067161201,57.95670373,0.021698504,632.2827839,0.236721372,41.98154541,0.015717539,12.78383081,0.004786159,0.568354703,0.000212787,1.015617728,0.000380239,14.35001132,0.005372524,116.6684931,0.043679705,5.829321144,0.006513208,8.255195729,0.009223682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354,619,290,2424,130,33,1,3,80,467,25,30
12099007724,Florida,Palm Beach,1,5576,1929,0,0,0,0,0,0,0,0,0,4.6,80571,0,1,0,1,0,0,0,0,0,2890.190759,0,0,787.9437361,0,2890.190759,0.518326894,787.9437361,0.141309852,692.6032522,0.124211487,307.7747367,0.05519633,2456.385031,0.440528162,190.2594126,0.034121129,55.69322583,0.009988025,0.444410004,7.97005E-05,10.80909715,0.001938504,176.5996002,0.031671377,574.8129398,0.103086969,0.006254139,3.24217E-06,109.8713142,0.056957654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1587,1470,500,4538,519,111,1,20,387,1243,22,198
12099007725,Florida,Palm Beach,1,5705,1960,0,2,0.0003506,0,0,0,0,0,0,5.9,82118,0,1,0,1,0,0,0,0,36.93224448,3869.812901,36.93224448,4.239225921,704.1979893,4.239225921,3869.812901,0.678319527,704.1979893,0.12343523,993.1261383,0.174079954,388.9328522,0.068174032,3356.637508,0.588367661,266.5249803,0.046717788,90.37018165,0.015840523,7.907730073,0.001386105,11.76106088,0.002061536,136.6114694,0.023945919,698.5627166,0.122447453,33.78312821,0.01723629,87.46228148,0.044623613,36.93224448,0.006473662,4.239225921,0.000743072,9.863210224,0.001728871,3.020693906,0.000529482,34.97387016,0.006130389,0.881723449,0.000154553,0.141943902,2.48806E-05,0,0,0.339218616,5.94599E-05,0.595487695,0.00010438,7.856714837,0.001377163,0.385606633,0.000196738,0.794484762,0.000405349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1106,1502,527,4829,480,137,8,16,235,1133,48,125
12099007730,Florida,Palm Beach,1,6493,2226,0,0,0,0,0,0,0,0,0,3.3,87363,1,1,1,1,1,0,0,0,1685.953212,5109.887287,1685.953212,112.1352316,482.1696836,112.1352316,5109.887287,0.786984027,482.1696836,0.074259924,1327.719414,0.20448474,495.9025567,0.076374951,4541.9417,0.699513584,197.0435785,0.030347078,201.4002796,0.031018062,1,0.000154012,2.408310847,0.000370909,166.0933963,0.025580378,691.6903438,0.106528622,16.49630551,0.007410739,68.67695271,0.03085218,1685.953212,0.259657048,112.1352316,0.017270173,425.3889757,0.065515012,147.7867077,0.022760928,1492.004326,0.229786589,63.1097621,0.009719661,70.55540289,0.01086638,0,0,0.445760613,6.86525E-05,59.83794658,0.009215763,235.8956745,0.036330768,4.16370225,0.001870486,22.34902013,0.010039991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,1640,741,5823,225,238,1,3,203,860,34,88
12099007731,Florida,Palm Beach,1,4507,1722,0,0,0,0,0,0,0,0,0,6.7,83721,0,1,0,1,0,0,0,0,158.8679253,2913.181712,158.8679253,48.77136348,604.6036589,48.77136348,2913.181712,0.646368252,604.6036589,0.134147694,539.9450425,0.119801429,855.1412407,0.189736242,2408.793797,0.534456134,190.6379537,0.042298193,149.8463728,0.033247476,0,0,2.811768711,0.000623867,161.0918127,0.035742581,434.4090423,0.09638541,30.72358239,0.017841802,28.16495679,0.016355956,158.8679253,0.035249151,48.77136348,0.010821248,8.245104266,0.0018294,114.9003599,0.025493756,154.6205499,0.034306756,1.096213741,0.000243225,2.195420934,0.000487114,0,0,0,0,0.955738729,0.000212057,7.996131143,0.001774158,3.980682627,0.002311662,2.01117341,0.001167929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820,888,1198,3757,247,274,0,5,224,656,36,43
12099007732,Florida,Palm Beach,1,5551,1912,0,0,0,0,1,0,0,0,1,23.2,50852,0,1,0,1,0,0,0,0,104.7234613,3224.765966,104.7234613,64.20574465,1510.023024,64.20574465,3224.765966,0.58093424,1510.023024,0.272027207,783.6380018,0.1411706,243.333954,0.043836057,2582.710437,0.4652694,229.5025683,0.041344365,60.22034269,0.010848558,0,0,26.35179475,0.004747216,325.980835,0.058724705,723.7986796,0.130390683,75.67738431,0.039580222,140.8164633,0.073648778,104.7234613,0.018865693,64.20574465,0.011566519,26.58141424,0.004788581,9.212713972,0.001659649,95.18868878,0.017148025,1.919753768,0.000345839,1.376995489,0.000248063,0,0,2.879601194,0.000518754,3.358419029,0.000605012,23.12051213,0.004165108,4.145131247,0.002167956,4.079898769,0.002133838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2612,1412,376,4246,470,146,1,36,652,1306,108,230
12099007733,Florida,Palm Beach,1,2972,1038,0,0,0,0,0,0,0,0,0,6,76000,1,1,1,1,1,0,0,0,755.3412508,2294.355827,755.3412508,177.5533634,518.3326762,177.5533634,2294.355827,0.77199052,518.3326762,0.174405342,573.7193028,0.193041488,186.0029473,0.06258511,1917.453288,0.645172708,181.3065968,0.061004911,53.04947715,0.017849757,1,0.000336474,5.285098218,0.001778297,136.2613597,0.045848371,484.353359,0.162972193,0,0,42.38244407,0.040830871,755.3412508,0.254152507,177.5533634,0.059742047,207.8235781,0.06992718,29.29543855,0.009857146,599.320407,0.201655588,96.9602401,0.032624576,9.00186792,0.003028892,0,0,4.973627448,0.001673495,45.08511676,0.015169959,162.6921047,0.054741623,0,0,13.01383766,0.012537416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,611,758,258,2538,198,66,1,6,163,643,0,53
12099007734,Florida,Palm Beach,1,2317,776,0,0,0,0,0,0,0,0,0,1.5,93587,0,1,0,1,0,0,0,0,229.7920451,1635.586067,229.7920451,7.438587691,103.369509,7.438587691,1635.586067,0.705906805,103.369509,0.044613513,383.7636849,0.165629558,143.8170374,0.062070366,1472.182928,0.635383223,57.74302822,0.024921462,37.33193227,0.016112185,0,0,5.321087871,0.002296542,63.007081,0.027193388,195.9759996,0.084581787,6.516880133,0.008398041,13.82449225,0.017815067,229.7920451,0.099176541,7.438587691,0.003210439,51.44955948,0.022205248,22.80848807,0.009843974,217.6034992,0.093916055,6.195242971,0.002673821,0.478655551,0.000206584,0,0,0.063820741,2.75446E-05,5.450821524,0.002352534,26.48445391,0.011430494,0,0,1.939811392,0.002499757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,548,202,2091,76,54,0,7,89,308,12,19
12099007735,Florida,Palm Beach,1,5689,1735,0,0,0,0,0,0,0,0,0,3.2,109327,0,1,0,1,0,0,0,0,281.8233501,4425.284523,281.8233501,11.91402203,750.4697157,11.91402203,4425.284523,0.777866852,750.4697157,0.131915928,1424.915157,0.250468475,321.7252805,0.056552167,3920.513036,0.689139222,172.5402831,0.030328754,189.0607061,0.033232678,1.000000042,0.000175778,2.863947213,0.000503418,139.3065554,0.024487002,574.75643,0.10102943,0,0,20.66927954,0.011913129,281.8233501,0.049538293,11.91402203,0.002094221,99.21786802,0.0174403,18.85820999,0.003314855,262.1961467,0.046088266,2.227119144,0.000391478,11.40586212,0.002004898,0.009509472,1.67155E-06,0,0,5.984709254,0.001051979,25.03472298,0.004400549,0,0,1.252351799,0.000721817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1010,1828,414,5036,218,248,1,3,183,714,0,25
12099007736,Florida,Palm Beach,1,3456,1188,0,0,0,0,0,0,0,0,0,5.1,73833,1,1,1,1,1,0,0,0,1491.177142,2707.678355,1491.177142,172.2943681,375.5384391,172.2943681,2707.678355,0.783471746,375.5384391,0.108662743,626.7247762,0.181343975,243.4863324,0.070453221,2078.98605,0.601558463,352.7681091,0.102074106,82.85741375,0.023974946,0,0,8.602137973,0.002489045,184.4646655,0.053375193,503.0582823,0.145560846,26.49547515,0.022302589,43.13460229,0.036308588,1491.177142,0.431474868,172.2943681,0.049853694,330.9369129,0.095757209,143.4108915,0.041496207,1252.045194,0.362281596,98.72617218,0.028566601,50.00438627,0.014468862,0,0,0.919175493,0.000265965,89.48222322,0.025891847,259.2766212,0.07502217,12.91819747,0.010873904,24.53849096,0.020655295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,565,816,286,2646,438,117,0,13,242,680,35,55
12099007738,Florida,Palm Beach,1,4023,1519,0,0,0,0,0,0,0,0,0,11.4,58942,1,1,1,1,1,0,0,0,2708.612893,4022.999996,2708.612893,760.1023697,1183.128488,760.1023697,4022.999996,0.999999999,1183.128488,0.294091098,890.9999991,0.22147651,491.9999963,0.122296793,3344,0.831220482,263.0000006,0.065374099,178.9999992,0.044494158,2.999999971,0.000745712,5.000000022,0.001242854,228.9999985,0.056922694,737.9999929,0.183445188,11.40510933,0.007508301,54.32462158,0.035763411,2708.612893,0.673281853,760.1023697,0.188939192,619.4730542,0.153982862,227.6049308,0.056575921,2257.538842,0.561158052,156.1822086,0.038822324,119.8890966,0.029800919,2.988953345,0.000742966,4.966860142,0.001234616,167.0469282,0.041522975,537.2293137,0.133539476,3.427522521,0.002256434,37.02141971,0.024372232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1248,891,492,3344,263,179,3,5,229,738,10,52
12099007739,Florida,Palm Beach,1,2898,1357,0,0,0,0,0,0,0,0,0,10.6,52736,1,1,1,1,1,0,0,0,599.4750693,2163.982122,599.4750693,234.5288771,812.1210285,234.5288771,2163.982122,0.746715708,812.1210285,0.280234999,400.0040117,0.138027609,385.7498165,0.133108977,1816.519059,0.626818171,97.45945442,0.033629901,82.49763224,0.028467092,3,0.001035197,2.000000052,0.000690131,162.5059609,0.056075211,490.7115944,0.169327672,23.28163594,0.017156696,44.98705199,0.033151844,599.4750693,0.206858202,234.5288771,0.080927839,129.5524647,0.044704094,79.73652289,0.027514328,491.4841802,0.169594265,26.50753814,0.009146839,24.31761976,0.008391173,0,0,0.697426558,0.000240658,56.46828666,0.019485261,140.9962834,0.048652962,4.356487643,0.003210381,11.35862411,0.008370394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1142,459,689,2435,131,106,3,2,221,681,37,63
12099007740,Florida,Palm Beach,1,5305,2157,0,376,0.0708765,0,0,0,0,0,0,11,67262,0,1,0,1,0,0,0,0,0,2111.298679,0,0,513.8571208,0,2111.298679,0.397982786,513.8571208,0.096862794,270.569771,0.051002784,841.3421542,0.158594186,1923.288104,0.362542527,53.24654025,0.010037048,42.09599627,0.007935155,0.557228118,0.000105038,1.525745106,0.000287605,90.58505006,0.01707541,324.4161199,0.061152897,76.86565976,0.035635447,61.4410503,0.028484492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1473,1018,1479,4650,271,131,3,8,242,1010,139,137
12099007741,Florida,Palm Beach,1,4222,2164,0,35,0.0082899,0,0,0,0,0,0,12.1,80243,1,1,1,1,1,0,0,0,3499.872896,4221.999889,3499.872896,1039.369412,1253.278425,1039.369412,4221.999889,0.999999974,1253.278425,0.296844724,624.9999844,0.148034103,1820.999967,0.431312167,3905.99991,0.925153934,118.9999973,0.028185693,90.99999736,0.021553765,1.999999886,0.000473709,4.999999781,0.001184273,98.9999982,0.023448602,459.9999871,0.1089531,13.00187557,0.00600826,109.9331786,0.050800914,3499.872896,0.828960894,1039.369412,0.246179396,546.9101691,0.129538174,1443.612118,0.341926129,3233.788356,0.765937555,97.79647275,0.023163542,76.95213615,0.018226465,1.134595911,0.000268734,4.308183116,0.001020413,85.89316075,0.020344188,394.5251933,0.093445096,10.9187465,0.005045631,89.65729105,0.041431281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1303,625,1821,3906,119,91,2,5,99,460,15,111
